Title,Date,URL,Tags,AdS/CFT,BTZ black hole,BTZ black holes,MERA,RT formula,Renyi entropy,bit thread,black holes,bulk geometry,cMERA,continuous tensor network,einstein equations,emergent space-time geometry,entanglement of assistance,entanglement of purification,entanglement renormalization,geodesics,geometry of entangled states,hawking radiation,holographic code,holographic duality,holographic entanglement,holographic shadow,holography,hyperbolic lattices,quantum bit threads,quantum circuit,quantum computer,quantum error-correcting code,quantum information theory,quantum machine learning,random quantum circuits,stabilizer state,tensor network,tensor networks,tensor networks in machine learning,traversable wormhole,traversable wormholes,Topic
Probing black holes in a dark matter spike of M87 using quasinormal mode,1.2024,https://arxiv.org/pdf/2401.09182v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Dynamic Cooling on Contemporary Quantum Computers,1.2024,https://arxiv.org/pdf/2401.09134v1,['quantum circuit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
"The Dark Dimension, the Swampland, and the Dark Matter Fraction Composed of Primordial Near-Extremal Black Holes",1.2024,https://arxiv.org/pdf/2401.09087v1,"['black holes', 'hawking radiation']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Benchmarking quantum computer simulation software packages,1.2024,https://arxiv.org/pdf/2401.09076v1,['quantum computer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Security of position-based quantum cryptography limits Hamiltonian simulation via holography,1.2024,https://arxiv.org/pdf/2401.09058v1,['holography'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Hairy Reissner-Nordstrom Black Holes with Asymmetric Vacua,1.2024,https://arxiv.org/pdf/2401.09039v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Traversable Wormholes from Loop Quantum Gravity,1.2024,https://arxiv.org/pdf/2401.08885v1,"['black holes', 'traversable wormhole']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Black Holes and GR
Detecting Dark Matter Substructures on Small Scales with Fast Radio Bursts,1.2024,https://arxiv.org/pdf/2401.08862v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Electrically charged black hole solutions in semiclassical gravity and dynamics of linear perturbations,1.2024,https://arxiv.org/pdf/2401.08783v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Exploring the radio-loudness of SDSS quasars with spectral stacking,1.2024,https://arxiv.org/pdf/2401.08774v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Overview and public data release of the Auriga Project: cosmological simulations of dwarf and Milky Way-mass galaxies,1.2024,https://arxiv.org/pdf/2401.08750v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Shadow of Kerr black hole surrounded by a cloud of strings in Rastall gravity and constraints from M87*,1.2024,https://arxiv.org/pdf/2401.08693v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Generalized volume complexity of AdS rotating black holes,1.2024,https://arxiv.org/pdf/2401.08571v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Tensor Renormalization Group for fermions,1.2024,https://arxiv.org/pdf/2401.08542v1,['tensor networks'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tensor Networks
Stochastic Inflation in General Relativity,1.2024,https://arxiv.org/pdf/2401.08530v1,['einstein equations'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Singular vortex pairs follow magnetic geodesics,1.2024,https://arxiv.org/pdf/2401.08512v1,['geodesics'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Traversable wormholes in Finsler geometry under conformal motion,1.2024,https://arxiv.org/pdf/2401.08498v1,['traversable wormholes'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Black Holes and GR
Near- and sub-solar-mass naked singularities and black holes from transmutation of white dwarfs,1.2024,https://arxiv.org/pdf/2401.08462v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Graviton-Photon Oscillations in an Expanding Universe,1.2024,https://arxiv.org/pdf/2401.08346v1,['einstein equations'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
On Quantum Natural Policy Gradients,1.2024,https://arxiv.org/pdf/2401.08307v1,['quantum circuit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Ultrafast Excited-State Energy Transfer in Phenylene Ethynylene Dendrimer: Quantum Dynamics with Tensor Network Method,1.2024,https://arxiv.org/pdf/2401.08259v1,['tensor network'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tensor Networks
Unified framework for efficiently computable quantum circuits,1.2024,https://arxiv.org/pdf/2401.08187v1,['quantum circuit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Testing gravity with Extreme-Mass-Ratio Inspirals,1.2024,https://arxiv.org/pdf/2401.08085v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Error correctable efficient quantum homomorphic encryption using Calderbank-Shor-Steane codes,1.2024,https://arxiv.org/pdf/2401.08059v2,['quantum error-correcting code'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Quantum Simulations of Hadron Dynamics in the Schwinger Model using 112 Qubits,1.2024,https://arxiv.org/pdf/2401.08044v1,['quantum computer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Calibration of an SKA-Low Prototype Station Using Holographic Techniques,1.2024,https://arxiv.org/pdf/2401.08039v1,['holography'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Differentiation of Linear Optical Circuits,1.2024,https://arxiv.org/pdf/2401.07997v2,['quantum machine learning'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Radio Emission from High-Redshift Active Galactic Nuclei in the JADES and CEERS Surveys,1.2024,https://arxiv.org/pdf/2401.07910v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Spatially regular charged black holes supporting charged massive scalar clouds,1.2024,https://arxiv.org/pdf/2401.07907v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Flavors of entanglement,1.2024,https://arxiv.org/pdf/2401.07905v1,['holography'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
X-ray properties of reverberation-mapped AGNs with super-Eddington accreting massive black holes,1.2024,https://arxiv.org/pdf/2401.07895v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Quantum Transfer Learning for Acceptability Judgements,1.2024,https://arxiv.org/pdf/2401.07777v1,['quantum circuit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Predominant Aspects on Security for Quantum Machine Learning: Literature Review,1.2024,https://arxiv.org/pdf/2401.07774v1,['quantum machine learning'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Layerwise Quantum Convolutional Neural Networks Provide a Unified Way for Estimating Fundamental Properties of Quantum Information Theory,1.2024,https://arxiv.org/pdf/2401.07716v1,['quantum information theory'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
On a non trivial self-consistent backreaction of quantum fields in 2D dilaton gravity,1.2024,https://arxiv.org/pdf/2401.07645v1,['einstein equations'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Probing Primordial Black Hole Scenarios with Terrestrial Gravitational Wave Detectors,1.2024,https://arxiv.org/pdf/2401.07615v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Gradient conformal stationarity and the CMC condition in LRS spacetimes,1.2024,https://arxiv.org/pdf/2401.07605v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Thermodynamic Features of Ads Black Holes within Rastall Gravity and Perfect Fluid Matter Framework,1.2024,https://arxiv.org/pdf/2401.07573v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
The Quantum Esscher Transform,1.2024,https://arxiv.org/pdf/2401.07561v1,['quantum information theory'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Three ways of calculating mass spectra for the 2-flavor Schwinger model in the Hamiltonian formalism,1.2024,https://arxiv.org/pdf/2401.07556v1,['tensor network'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tensor Networks
Why we care (about quantum machine learning),1.2024,https://arxiv.org/pdf/2401.07547v1,['quantum machine learning'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Resonant amplification of curvature perturbations in inflation model with periodical derivative coupling,1.2024,https://arxiv.org/pdf/2401.07523v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Encoding the lattice in the Holography,1.2024,https://arxiv.org/pdf/2401.07498v1,['holography'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Trajectories of photons around a rotating black hole with unusual asymptotics,1.2024,https://arxiv.org/pdf/2401.07495v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Automatic Algorithm Switching for Accurate Quantum Chemical Calculations,1.2024,https://arxiv.org/pdf/2401.07491v1,['quantum computer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Partial entanglement network and bulk geometry reconstruction in AdS/CFT,1.2024,https://arxiv.org/pdf/2401.07471v2,"['AdS/CFT', 'holographic entanglement']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Quantum Privacy Aggregation of Teacher Ensembles (QPATE) for Privacy-preserving Quantum Machine Learning,1.2024,https://arxiv.org/pdf/2401.07464v1,['quantum machine learning'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Randomly Pruning the Sachdev-Ye-Kitaev model,1.2024,https://arxiv.org/pdf/2401.07325v1,['holography'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Corner transfer matrix renormalization group approach in the zoo of Archimedean lattices,1.2024,https://arxiv.org/pdf/2401.07274v1,['tensor networks'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tensor Networks
Equation of State of White Dwarfs and Mass-Radius Estimation in the Newtonian Limit,1.2024,https://arxiv.org/pdf/2401.07260v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Generative AI-enabled Quantum Computing Networks and Intelligent Resource Allocation,1.2024,https://arxiv.org/pdf/2401.07120v1,['quantum machine learning'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
"Mass, charge, and distance to Reissner-Nordström black hole in terms of directly measurable quantities",1.2024,https://arxiv.org/pdf/2401.07112v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
A Reinforcement Learning Environment for Directed Quantum Circuit Synthesis,1.2024,https://arxiv.org/pdf/2401.07054v1,['quantum circuit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Quantum Denoising Diffusion Models,1.2024,https://arxiv.org/pdf/2401.07049v1,['quantum machine learning'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Solution of JWST and HST problems by primordial black holes,1.2024,https://arxiv.org/pdf/2401.06882v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Simulating Quantum Systems with NWQ-Sim on HPC,1.2024,https://arxiv.org/pdf/2401.06861v1,['quantum circuit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Minimal Black Holes and Species Thermodynamics,1.2024,https://arxiv.org/pdf/2401.06851v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Compact objects in and beyond the Standard Model from non-perturbative vacuum scalarization,1.2024,https://arxiv.org/pdf/2401.06716v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
On the existence of charged electrostatic black holes in arbitrary topology,1.2024,https://arxiv.org/pdf/2401.06702v1,"['black holes', 'einstein equations']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
"Strong gravitational lensing of a five-dimensional charged, equally rotating black hole with a cosmological constant",1.2024,https://arxiv.org/pdf/2401.06511v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Asymptotically de-Sitter black holes have non-zero tidal Love numbers,1.2024,https://arxiv.org/pdf/2401.06467v1,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Limits on the Primordial Black Holes Dark Matter with future MeV detectors,1.2024,https://arxiv.org/pdf/2401.06440v1,"['black holes', 'hawking radiation']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Machine learning holographic black hole from lattice QCD equation of state,1.2024,https://arxiv.org/pdf/2401.06417v1,['einstein equations'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Enhancing a Convolutional Autoencoder with a Quantum Approximate Optimization Algorithm for Image Noise Reduction,1.2024,https://arxiv.org/pdf/2401.06367v1,"['quantum circuit', 'quantum computer']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
